Sequence#	Timestamp	Hostname	Version	Logger	Severity	Message
14	20210729T125334.881-0400	127.0.0.1	5.35.0	Global	INFO	Forwarding requests against /api/dataprepservice/* to 127.0.0.1:9072
15	20210729T125334.889-0400	127.0.0.1	5.35.0	Global	INFO	Forwarding requests against /content/* to 127.0.0.1:9076
16	20210729T125334.898-0400	127.0.0.1	5.35.0	Global	INFO	Forwarding requests against /customdata/* to 127.0.0.1:9076
17	20210729T125334.911-0400	127.0.0.1	5.35.0	Global	INFO	Forwarding requests against /dataloadeditor/* to 127.0.0.1:9076
18	20210729T125334.913-0400	127.0.0.1	5.35.0	Global	INFO	Forwarding requests against /datamodelviewer/* to 127.0.0.1:9076
19	20210729T125334.923-0400	127.0.0.1	5.35.0	Global	INFO	Forwarding requests against /dev-hub/* to 127.0.0.1:9076
20	20210729T125334.945-0400	127.0.0.1	5.35.0	Global	INFO	Forwarding requests against /engine/* to 127.0.0.1:9076
21	20210729T125334.954-0400	127.0.0.1	5.35.0	Global	INFO	Forwarding requests against /v1/apps/* to 127.0.0.1:9076
22	20210729T125334.955-0400	127.0.0.1	5.35.0	Global	INFO	Forwarding requests against /exports/* to 127.0.0.1:9076
23	20210729T125334.957-0400	127.0.0.1	5.35.0	Global	INFO	Forwarding requests against /extensions/* to 127.0.0.1:9076
24	20210729T125334.958-0400	127.0.0.1	5.35.0	Global	INFO	Forwarding requests against /healthcheck/* to 127.0.0.1:9076
25	20210729T125334.959-0400	127.0.0.1	5.35.0	Global	INFO	Forwarding requests against /hub/* to 127.0.0.1:9076
26	20210729T125334.959-0400	127.0.0.1	5.35.0	Global	INFO	Forwarding requests against /simple-hub/* to 127.0.0.1:9076
27	20210729T125334.960-0400	127.0.0.1	5.35.0	Global	INFO	Forwarding requests against /media/* to 127.0.0.1:9076
28	20210729T125334.961-0400	127.0.0.1	5.35.0	Global	INFO	Forwarding requests against /qrs/* to 127.0.0.1:9076
29	20210729T125334.964-0400	127.0.0.1	5.35.0	Global	INFO	Forwarding requests against /resources/* to 127.0.0.1:9076
30	20210729T125334.965-0400	127.0.0.1	5.35.0	Global	INFO	Forwarding requests against /sense/* to 127.0.0.1:9076
31	20210729T125334.968-0400	127.0.0.1	5.35.0	Global	INFO	Forwarding requests against /single/* to 127.0.0.1:9076
32	20210729T125334.969-0400	127.0.0.1	5.35.0	Global	INFO	Forwarding requests against /unlock/* to 127.0.0.1:9076
33	20210729T125334.971-0400	127.0.0.1	5.35.0	Global	INFO	Forwarding websockets against /app/* to 127.0.0.1:9076
34	20210729T125334.972-0400	127.0.0.1	5.35.0	Global	INFO	Forwarding requests against /api/export/* to 127.0.0.1:9073
35	20210729T125334.974-0400	127.0.0.1	5.35.0	Global	INFO	Forwarding requests against /api/hub/* to 127.0.0.1:9071
36	20210729T125334.978-0400	127.0.0.1	5.35.0	Global	INFO	Forwarding requests against /api/msc/* to 127.0.0.1:5929
37	20210729T125334.981-0400	127.0.0.1	5.35.0	Global	INFO	Forwarding requests against /api/dsc/* to 127.0.0.1:5929
38	20210729T125334.990-0400	127.0.0.1	5.35.0	Global	INFO	Forwarding requests against /api/v1/nlsearch/* to 127.0.0.1:4953
39	20210729T125335.000-0400	127.0.0.1	5.35.0	Global	INFO	Forwarding requests against /api/v1/sentences/* to 127.0.0.1:9055
40	20210729T125335.007-0400	127.0.0.1	5.35.0	Global	INFO	Forwarding requests against /api/v1/narrative/* to 127.0.0.1:9055
41	20210729T125335.012-0400	127.0.0.1	5.35.0	Global	INFO	Forwarding requests against /api/v1/nl/query/* to 127.0.0.1:9055
42	20210729T125335.014-0400	127.0.0.1	5.35.0	Global	INFO	Forwarding requests against /api/odag/* to 127.0.0.1:9098
43	20210729T125335.016-0400	127.0.0.1	5.35.0	Global	INFO	Forwarding requests against /api/precedent/* to 127.0.0.1:9054
44	20210729T125335.022-0400	127.0.0.1	5.35.0	Global	INFO	Forwarding requests against /api/qmr/* to 127.0.0.1:9082
45	20210729T125335.025-0400	127.0.0.1	5.35.0	Global	INFO	Forwarding requests against /api/notifier/* to 127.0.0.1:9081
46	20210729T125335.028-0400	127.0.0.1	5.35.0	Global	INFO	Forwarding requests against /api/wes/* to 127.0.0.1:9034
47	20210729T125335.154-0400	127.0.0.1	5.35.0	Global	INFO	Listening to additional desktop port 9070
48	20210729T125335.156-0400	127.0.0.1	5.35.0	Global	INFO	Listening on 127.0.0.1:4848
49	20210729T125400.612-0400	127.0.0.1	5.35.0	Global	INFO	Proxying websocket: /app/engineData?reloadUri= to http://127.0.0.1:9076/
50	20210729T125400.800-0400	127.0.0.1	5.35.0	Global	INFO	Proxying websocket: /app/engineData?reloadUri= to http://127.0.0.1:9076/
51	20210729T125450.271-0400	127.0.0.1	5.35.0	Global	INFO	Proxying websocket: /app/C%3A%5CUsers%5Cleninne.pirovano%5COneDrive%20-%20SCHEFFER%5CDocumentos%5CQlik%5CSense%5CApps%5CAnalise%20US.qvf?reloadUri=http%3A%2F%2Flocalhost%3A4848%2Fsense%2Fapp%2FC%253A%255CUsers%255Cleninne.pirovano%255COneDrive%2520-%2520SCHEFFER%255CDocumentos%255CQlik%255CSense%255CApps%255CAnalise%2520US.qvf%2Ffeature%2Fdesktop_authentication to http://127.0.0.1:9076/
52	20210729T125451.419-0400	127.0.0.1	5.35.0	Global	INFO	Proxying websocket: /dataprepservice/app/C%3A%5CUsers%5Cleninne.pirovano%5COneDrive%20-%20SCHEFFER%5CDocumentos%5CQlik%5CSense%5CApps%5CAnalise%20US.qvf?reloadUri=http%3A%2F%2Flocalhost%3A4848%2Fsense%2Fapp%2FC%253A%255CUsers%255Cleninne.pirovano%255COneDrive%2520-%2520SCHEFFER%255CDocumentos%255CQlik%255CSense%255CApps%255CAnalise%2520US.qvf%2Ffeature%2Fdesktop_authentication to http://127.0.0.1:9072/
53	20210729T125500.255-0400	127.0.0.1	5.35.0	Global	INFO	Proxying websocket: /app/C%3A%5CUsers%5Cleninne.pirovano%5COneDrive%20-%20SCHEFFER%5CDocumentos%5CQlik%5CSense%5CApps%5CAnalise%20US.qvf?reloadUri=http%3A%2F%2Flocalhost%3A4848%2Fdataloadeditor%2Fapp%2FC%253A%255CUsers%255Cleninne.pirovano%255COneDrive%2520-%2520SCHEFFER%255CDocumentos%255CQlik%255CSense%255CApps%255CAnalise%2520US.qvf%2Ffeature%2Fdesktop_authentication to http://127.0.0.1:9076/
54	20210729T125500.914-0400	127.0.0.1	5.35.0	Global	INFO	Proxying websocket: /dataprepservice/app/C%3A%5CUsers%5Cleninne.pirovano%5COneDrive%20-%20SCHEFFER%5CDocumentos%5CQlik%5CSense%5CApps%5CAnalise%20US.qvf?reloadUri=http%3A%2F%2Flocalhost%3A4848%2Fdataloadeditor%2Fapp%2FC%253A%255CUsers%255Cleninne.pirovano%255COneDrive%2520-%2520SCHEFFER%255CDocumentos%255CQlik%255CSense%255CApps%255CAnalise%2520US.qvf%2Ffeature%2Fdesktop_authentication to http://127.0.0.1:9072/
55	20210729T125504.088-0400	127.0.0.1	5.35.0	Global	INFO	Proxying websocket: /app/C%3A%5CUsers%5Cleninne.pirovano%5COneDrive%20-%20SCHEFFER%5CDocumentos%5CQlik%5CSense%5CApps%5CAnalise%20US.qvf?reloadUri=http%3A%2F%2Flocalhost%3A4848%2Fdatamodelviewer%2Fapp%2FC%253A%255CUsers%255Cleninne.pirovano%255COneDrive%2520-%2520SCHEFFER%255CDocumentos%255CQlik%255CSense%255CApps%255CAnalise%2520US.qvf%2Ffeature%2Fdesktop_authentication to http://127.0.0.1:9076/
56	20210729T125505.661-0400	127.0.0.1	5.35.0	Global	INFO	Proxying websocket: /dataprepservice/app/C%3A%5CUsers%5Cleninne.pirovano%5COneDrive%20-%20SCHEFFER%5CDocumentos%5CQlik%5CSense%5CApps%5CAnalise%20US.qvf?reloadUri=http%3A%2F%2Flocalhost%3A4848%2Fdatamodelviewer%2Fapp%2FC%253A%255CUsers%255Cleninne.pirovano%255COneDrive%2520-%2520SCHEFFER%255CDocumentos%255CQlik%255CSense%255CApps%255CAnalise%2520US.qvf%2Ffeature%2Fdesktop_authentication to http://127.0.0.1:9072/
57	20210729T125520.539-0400	127.0.0.1	5.35.0	Global	INFO	Proxying websocket: /app/engineData?reloadUri= to http://127.0.0.1:9076/
58	20210729T130544.165-0400	127.0.0.1	5.35.0	Global	INFO	Proxying websocket: /app/engineData?reloadUri= to http://127.0.0.1:9076/
59	20210729T130546.649-0400	127.0.0.1	5.35.0	Global	INFO	Proxying websocket: /app/C%3A%5CUsers%5Cleninne.pirovano%5COneDrive%20-%20SCHEFFER%5CDocumentos%5CQlik%5CSense%5CApps%5Cteste.qvf?reloadUri=http%3A%2F%2Flocalhost%3A4848%2Fsense%2Fapp%2FC%253A%255CUsers%255Cleninne.pirovano%255COneDrive%2520-%2520SCHEFFER%255CDocumentos%255CQlik%255CSense%255CApps%255Cteste.qvf%2Ffeature%2Fdesktop_authentication to http://127.0.0.1:9076/
60	20210729T130554.448-0400	127.0.0.1	5.35.0	Global	INFO	Proxying websocket: /dataprepservice/app/C%3A%5CUsers%5Cleninne.pirovano%5COneDrive%20-%20SCHEFFER%5CDocumentos%5CQlik%5CSense%5CApps%5Cteste.qvf?reloadUri=http%3A%2F%2Flocalhost%3A4848%2Fsense%2Fapp%2FC%253A%255CUsers%255Cleninne.pirovano%255COneDrive%2520-%2520SCHEFFER%255CDocumentos%255CQlik%255CSense%255CApps%255Cteste.qvf%2Ffeature%2Fdesktop_authentication to http://127.0.0.1:9072/
61	20210729T130755.924-0400	127.0.0.1	5.35.0	Global	INFO	Proxying websocket: /app/C%3A%5CUsers%5Cleninne.pirovano%5COneDrive%20-%20SCHEFFER%5CDocumentos%5CQlik%5CSense%5CApps%5Cteste.qvf?reloadUri=http%3A%2F%2Flocalhost%3A4848%2Fdataloadeditor%2Fapp%2FC%253A%255CUsers%255Cleninne.pirovano%255COneDrive%2520-%2520SCHEFFER%255CDocumentos%255CQlik%255CSense%255CApps%255Cteste.qvf%2Ffeature%2Fdesktop_authentication to http://127.0.0.1:9076/
62	20210729T130756.655-0400	127.0.0.1	5.35.0	Global	INFO	Proxying websocket: /dataprepservice/app/C%3A%5CUsers%5Cleninne.pirovano%5COneDrive%20-%20SCHEFFER%5CDocumentos%5CQlik%5CSense%5CApps%5Cteste.qvf?reloadUri=http%3A%2F%2Flocalhost%3A4848%2Fdataloadeditor%2Fapp%2FC%253A%255CUsers%255Cleninne.pirovano%255COneDrive%2520-%2520SCHEFFER%255CDocumentos%255CQlik%255CSense%255CApps%255Cteste.qvf%2Ffeature%2Fdesktop_authentication to http://127.0.0.1:9072/
63	20210729T130826.458-0400	127.0.0.1	5.35.0	Global	INFO	Proxying websocket: /app/engineData?reloadUri= to http://127.0.0.1:9076/
64	20210729T130832.466-0400	127.0.0.1	5.35.0	Global	INFO	Proxying websocket: /app/C%3A%5CUsers%5Cleninne.pirovano%5COneDrive%20-%20SCHEFFER%5CDocumentos%5CQlik%5CSense%5CApps%5CExtract-COMEX.qvf?reloadUri=http%3A%2F%2Flocalhost%3A4848%2Fsense%2Fapp%2FC%253A%255CUsers%255Cleninne.pirovano%255COneDrive%2520-%2520SCHEFFER%255CDocumentos%255CQlik%255CSense%255CApps%255CExtract-COMEX.qvf%2Ffeature%2Fdesktop_authentication to http://127.0.0.1:9076/
65	20210729T130833.276-0400	127.0.0.1	5.35.0	Global	INFO	Proxying websocket: /dataprepservice/app/C%3A%5CUsers%5Cleninne.pirovano%5COneDrive%20-%20SCHEFFER%5CDocumentos%5CQlik%5CSense%5CApps%5CExtract-COMEX.qvf?reloadUri=http%3A%2F%2Flocalhost%3A4848%2Fsense%2Fapp%2FC%253A%255CUsers%255Cleninne.pirovano%255COneDrive%2520-%2520SCHEFFER%255CDocumentos%255CQlik%255CSense%255CApps%255CExtract-COMEX.qvf%2Ffeature%2Fdesktop_authentication to http://127.0.0.1:9072/
66	20210729T130852.055-0400	127.0.0.1	5.35.0	Global	INFO	Proxying websocket: /app/C%3A%5CUsers%5Cleninne.pirovano%5COneDrive%20-%20SCHEFFER%5CDocumentos%5CQlik%5CSense%5CApps%5CExtract-COMEX.qvf?reloadUri=http%3A%2F%2Flocalhost%3A4848%2Fdataloadeditor%2Fapp%2FC%253A%255CUsers%255Cleninne.pirovano%255COneDrive%2520-%2520SCHEFFER%255CDocumentos%255CQlik%255CSense%255CApps%255CExtract-COMEX.qvf%2Ffeature%2Fdesktop_authentication to http://127.0.0.1:9076/
67	20210729T130852.886-0400	127.0.0.1	5.35.0	Global	INFO	Proxying websocket: /dataprepservice/app/C%3A%5CUsers%5Cleninne.pirovano%5COneDrive%20-%20SCHEFFER%5CDocumentos%5CQlik%5CSense%5CApps%5CExtract-COMEX.qvf?reloadUri=http%3A%2F%2Flocalhost%3A4848%2Fdataloadeditor%2Fapp%2FC%253A%255CUsers%255Cleninne.pirovano%255COneDrive%2520-%2520SCHEFFER%255CDocumentos%255CQlik%255CSense%255CApps%255CExtract-COMEX.qvf%2Ffeature%2Fdesktop_authentication to http://127.0.0.1:9072/
68	20210729T131423.476-0400	127.0.0.1	5.35.0	Global	INFO	Proxying websocket: /app/C%3A%5CUsers%5Cleninne.pirovano%5COneDrive%20-%20SCHEFFER%5CDocumentos%5CQlik%5CSense%5CApps%5Cteste.qvf?reloadUri=http%3A%2F%2Flocalhost%3A4848%2Fdatamodelviewer%2Fapp%2FC%253A%255CUsers%255Cleninne.pirovano%255COneDrive%2520-%2520SCHEFFER%255CDocumentos%255CQlik%255CSense%255CApps%255Cteste.qvf%2Ffeature%2Fdesktop_authentication to http://127.0.0.1:9076/
69	20210729T131424.470-0400	127.0.0.1	5.35.0	Global	INFO	Proxying websocket: /dataprepservice/app/C%3A%5CUsers%5Cleninne.pirovano%5COneDrive%20-%20SCHEFFER%5CDocumentos%5CQlik%5CSense%5CApps%5Cteste.qvf?reloadUri=http%3A%2F%2Flocalhost%3A4848%2Fdatamodelviewer%2Fapp%2FC%253A%255CUsers%255Cleninne.pirovano%255COneDrive%2520-%2520SCHEFFER%255CDocumentos%255CQlik%255CSense%255CApps%255Cteste.qvf%2Ffeature%2Fdesktop_authentication to http://127.0.0.1:9072/
70	20210729T131740.844-0400	127.0.0.1	5.35.0	Global	INFO	Proxying websocket: /app/engineData?reloadUri= to http://127.0.0.1:9076/
71	20210729T131758.161-0400	127.0.0.1	5.35.0	Global	INFO	Proxying websocket: /app/engineData?reloadUri= to http://127.0.0.1:9076/
72	20210729T131758.181-0400	127.0.0.1	5.35.0	Global	INFO	Proxying websocket: /app/engineData?reloadUri= to http://127.0.0.1:9076/
73	20210729T131800.953-0400	127.0.0.1	5.35.0	Global	INFO	Proxying websocket: /app/C%3A%5CUsers%5Cleninne.pirovano%5COneDrive%20-%20SCHEFFER%5CDocumentos%5CQlik%5CSense%5CApps%5CTesreasdadsa.qvf?reloadUri=http%3A%2F%2Flocalhost%3A4848%2Fsense%2Fapp%2FC%253A%255CUsers%255Cleninne.pirovano%255COneDrive%2520-%2520SCHEFFER%255CDocumentos%255CQlik%255CSense%255CApps%255CTesreasdadsa.qvf%2Ffeature%2Fdesktop_authentication to http://127.0.0.1:9076/
74	20210729T131801.975-0400	127.0.0.1	5.35.0	Global	INFO	Proxying websocket: /dataprepservice/app/C%3A%5CUsers%5Cleninne.pirovano%5COneDrive%20-%20SCHEFFER%5CDocumentos%5CQlik%5CSense%5CApps%5CTesreasdadsa.qvf?reloadUri=http%3A%2F%2Flocalhost%3A4848%2Fsense%2Fapp%2FC%253A%255CUsers%255Cleninne.pirovano%255COneDrive%2520-%2520SCHEFFER%255CDocumentos%255CQlik%255CSense%255CApps%255CTesreasdadsa.qvf%2Ffeature%2Fdesktop_authentication to http://127.0.0.1:9072/
