Sequence#	Timestamp	Hostname	Version	Logger	Severity	Message
42	20210816T130154.796-0400	127.0.0.1	5.35.0	Global	INFO	Forwarding requests against /api/odag/* to 127.0.0.1:9098
43	20210816T130154.798-0400	127.0.0.1	5.35.0	Global	INFO	Forwarding requests against /api/precedent/* to 127.0.0.1:9054
44	20210816T130154.799-0400	127.0.0.1	5.35.0	Global	INFO	Forwarding requests against /api/qmr/* to 127.0.0.1:9082
45	20210816T130154.800-0400	127.0.0.1	5.35.0	Global	INFO	Forwarding requests against /api/notifier/* to 127.0.0.1:9081
46	20210816T130154.801-0400	127.0.0.1	5.35.0	Global	INFO	Forwarding requests against /api/wes/* to 127.0.0.1:9034
47	20210816T130154.856-0400	127.0.0.1	5.35.0	Global	INFO	Listening to additional desktop port 9070
48	20210816T130154.858-0400	127.0.0.1	5.35.0	Global	INFO	Listening on 127.0.0.1:4848
49	20210816T130206.633-0400	127.0.0.1	5.35.0	Global	INFO	Proxying websocket: /app/engineData?reloadUri= to http://127.0.0.1:9076/
50	20210816T130206.838-0400	127.0.0.1	5.35.0	Global	INFO	Proxying websocket: /app/engineData?reloadUri= to http://127.0.0.1:9076/
51	20210816T130243.953-0400	127.0.0.1	5.35.0	Global	INFO	Proxying websocket: /app/engineData?reloadUri= to http://127.0.0.1:9076/
52	20210816T130245.380-0400	127.0.0.1	5.35.0	Global	INFO	Proxying websocket: /app/C%3A%5CUsers%5Cleninne.pirovano%5COneDrive%20-%20SCHEFFER%5CDocumentos%5CQlik%5CSense%5CApps%5Ctesttes%202221211121.qvf?reloadUri=http%3A%2F%2Flocalhost%3A4848%2Fsense%2Fapp%2FC%253A%255CUsers%255Cleninne.pirovano%255COneDrive%2520-%2520SCHEFFER%255CDocumentos%255CQlik%255CSense%255CApps%255Ctesttes%25202221211121.qvf%2Ffeature%2Fdesktop_authentication to http://127.0.0.1:9076/
53	20210816T130246.523-0400	127.0.0.1	5.35.0	Global	INFO	Proxying websocket: /dataprepservice/app/C%3A%5CUsers%5Cleninne.pirovano%5COneDrive%20-%20SCHEFFER%5CDocumentos%5CQlik%5CSense%5CApps%5Ctesttes%202221211121.qvf?reloadUri=http%3A%2F%2Flocalhost%3A4848%2Fsense%2Fapp%2FC%253A%255CUsers%255Cleninne.pirovano%255COneDrive%2520-%2520SCHEFFER%255CDocumentos%255CQlik%255CSense%255CApps%255Ctesttes%25202221211121.qvf%2Ffeature%2Fdesktop_authentication to http://127.0.0.1:9072/
54	20210816T134125.709-0400	127.0.0.1	5.35.0	Global	INFO	Proxying websocket: /app/C%3A%5CUsers%5Cleninne.pirovano%5COneDrive%20-%20SCHEFFER%5CDocumentos%5CQlik%5CSense%5CApps%5Ctesttes%202221211121.qvf?reloadUri=http%3A%2F%2Flocalhost%3A4848%2Fdataloadeditor%2Fapp%2FC%253A%255CUsers%255Cleninne.pirovano%255COneDrive%2520-%2520SCHEFFER%255CDocumentos%255CQlik%255CSense%255CApps%255Ctesttes%25202221211121.qvf%2Ffeature%2Fdesktop_authentication to http://127.0.0.1:9076/
55	20210816T134126.571-0400	127.0.0.1	5.35.0	Global	INFO	Proxying websocket: /dataprepservice/app/C%3A%5CUsers%5Cleninne.pirovano%5COneDrive%20-%20SCHEFFER%5CDocumentos%5CQlik%5CSense%5CApps%5Ctesttes%202221211121.qvf?reloadUri=http%3A%2F%2Flocalhost%3A4848%2Fdataloadeditor%2Fapp%2FC%253A%255CUsers%255Cleninne.pirovano%255COneDrive%2520-%2520SCHEFFER%255CDocumentos%255CQlik%255CSense%255CApps%255Ctesttes%25202221211121.qvf%2Ffeature%2Fdesktop_authentication to http://127.0.0.1:9072/
56	20210816T134503.857-0400	127.0.0.1	5.35.0	Global	INFO	Proxying websocket: /app/engineData?reloadUri= to http://127.0.0.1:9076/
57	20210816T134638.900-0400	127.0.0.1	5.35.0	Global	INFO	Proxying websocket: /app/engineData?reloadUri= to http://127.0.0.1:9076/
58	20210816T143531.332-0400	127.0.0.1	5.35.0	Global	INFO	Proxying websocket: /app/C%3A%5CUsers%5Cleninne.pirovano%5COneDrive%20-%20SCHEFFER%5CDocumentos%5CQlik%5CSense%5CApps%5Ctesttes%202221211121.qvf?reloadUri=http%3A%2F%2Flocalhost%3A4848%2Fdataloadeditor%2Fapp%2FC%253A%255CUsers%255Cleninne.pirovano%255COneDrive%2520-%2520SCHEFFER%255CDocumentos%255CQlik%255CSense%255CApps%255Ctesttes%25202221211121.qvf%2Ffeature%2Fdesktop_authentication to http://127.0.0.1:9076/
59	20210816T143532.035-0400	127.0.0.1	5.35.0	Global	INFO	Proxying websocket: /dataprepservice/app/C%3A%5CUsers%5Cleninne.pirovano%5COneDrive%20-%20SCHEFFER%5CDocumentos%5CQlik%5CSense%5CApps%5Ctesttes%202221211121.qvf?reloadUri=http%3A%2F%2Flocalhost%3A4848%2Fdataloadeditor%2Fapp%2FC%253A%255CUsers%255Cleninne.pirovano%255COneDrive%2520-%2520SCHEFFER%255CDocumentos%255CQlik%255CSense%255CApps%255Ctesttes%25202221211121.qvf%2Ffeature%2Fdesktop_authentication to http://127.0.0.1:9072/
60	20210816T145759.535-0400	127.0.0.1	5.35.0	Global	INFO	Proxying websocket: /app/C%3A%5CUsers%5Cleninne.pirovano%5COneDrive%20-%20SCHEFFER%5CDocumentos%5CQlik%5CSense%5CApps%5Ctesttes%202221211121.qvf?reloadUri=http%3A%2F%2Flocalhost%3A4848%2Fdatamodelviewer%2Fapp%2FC%253A%255CUsers%255Cleninne.pirovano%255COneDrive%2520-%2520SCHEFFER%255CDocumentos%255CQlik%255CSense%255CApps%255Ctesttes%25202221211121.qvf%2Ffeature%2Fdesktop_authentication to http://127.0.0.1:9076/
61	20210816T145800.376-0400	127.0.0.1	5.35.0	Global	INFO	Proxying websocket: /dataprepservice/app/C%3A%5CUsers%5Cleninne.pirovano%5COneDrive%20-%20SCHEFFER%5CDocumentos%5CQlik%5CSense%5CApps%5Ctesttes%202221211121.qvf?reloadUri=http%3A%2F%2Flocalhost%3A4848%2Fdatamodelviewer%2Fapp%2FC%253A%255CUsers%255Cleninne.pirovano%255COneDrive%2520-%2520SCHEFFER%255CDocumentos%255CQlik%255CSense%255CApps%255Ctesttes%25202221211121.qvf%2Ffeature%2Fdesktop_authentication to http://127.0.0.1:9072/
