Sequence#	Timestamp	Hostname	Version	Logger	Severity	Message
11	20210625T130847.326-0400	127.0.0.1	5.35.0	Global	INFO	Forwarding requests against /api/depgraph/* to 127.0.0.1:9033
12	20210625T130847.326-0400	127.0.0.1	5.35.0	Global	INFO	Forwarding requests against /api/downloadprep/* to 127.0.0.1:9090
13	20210625T130847.327-0400	127.0.0.1	5.35.0	Global	INFO	Forwarding websockets against /dataprepservice/* to 127.0.0.1:9072
14	20210625T130847.327-0400	127.0.0.1	5.35.0	Global	INFO	Forwarding requests against /api/dataprepservice/* to 127.0.0.1:9072
15	20210625T130847.328-0400	127.0.0.1	5.35.0	Global	INFO	Forwarding requests against /content/* to 127.0.0.1:9076
16	20210625T130847.328-0400	127.0.0.1	5.35.0	Global	INFO	Forwarding requests against /customdata/* to 127.0.0.1:9076
17	20210625T130847.328-0400	127.0.0.1	5.35.0	Global	INFO	Forwarding requests against /dataloadeditor/* to 127.0.0.1:9076
18	20210625T130847.328-0400	127.0.0.1	5.35.0	Global	INFO	Forwarding requests against /datamodelviewer/* to 127.0.0.1:9076
19	20210625T130847.329-0400	127.0.0.1	5.35.0	Global	INFO	Forwarding requests against /dev-hub/* to 127.0.0.1:9076
20	20210625T130847.329-0400	127.0.0.1	5.35.0	Global	INFO	Forwarding requests against /engine/* to 127.0.0.1:9076
21	20210625T130847.330-0400	127.0.0.1	5.35.0	Global	INFO	Forwarding requests against /v1/apps/* to 127.0.0.1:9076
22	20210625T130847.330-0400	127.0.0.1	5.35.0	Global	INFO	Forwarding requests against /exports/* to 127.0.0.1:9076
23	20210625T130847.330-0400	127.0.0.1	5.35.0	Global	INFO	Forwarding requests against /extensions/* to 127.0.0.1:9076
24	20210625T130847.330-0400	127.0.0.1	5.35.0	Global	INFO	Forwarding requests against /healthcheck/* to 127.0.0.1:9076
25	20210625T130847.331-0400	127.0.0.1	5.35.0	Global	INFO	Forwarding requests against /hub/* to 127.0.0.1:9076
26	20210625T130847.331-0400	127.0.0.1	5.35.0	Global	INFO	Forwarding requests against /simple-hub/* to 127.0.0.1:9076
27	20210625T130847.331-0400	127.0.0.1	5.35.0	Global	INFO	Forwarding requests against /media/* to 127.0.0.1:9076
28	20210625T130847.331-0400	127.0.0.1	5.35.0	Global	INFO	Forwarding requests against /qrs/* to 127.0.0.1:9076
29	20210625T130847.332-0400	127.0.0.1	5.35.0	Global	INFO	Forwarding requests against /resources/* to 127.0.0.1:9076
30	20210625T130847.333-0400	127.0.0.1	5.35.0	Global	INFO	Forwarding requests against /sense/* to 127.0.0.1:9076
31	20210625T130847.333-0400	127.0.0.1	5.35.0	Global	INFO	Forwarding requests against /single/* to 127.0.0.1:9076
32	20210625T130847.334-0400	127.0.0.1	5.35.0	Global	INFO	Forwarding requests against /unlock/* to 127.0.0.1:9076
33	20210625T130847.334-0400	127.0.0.1	5.35.0	Global	INFO	Forwarding websockets against /app/* to 127.0.0.1:9076
34	20210625T130847.334-0400	127.0.0.1	5.35.0	Global	INFO	Forwarding requests against /api/export/* to 127.0.0.1:9073
35	20210625T130847.335-0400	127.0.0.1	5.35.0	Global	INFO	Forwarding requests against /api/hub/* to 127.0.0.1:9071
36	20210625T130847.335-0400	127.0.0.1	5.35.0	Global	INFO	Forwarding requests against /api/msc/* to 127.0.0.1:5929
37	20210625T130847.335-0400	127.0.0.1	5.35.0	Global	INFO	Forwarding requests against /api/dsc/* to 127.0.0.1:5929
38	20210625T130847.335-0400	127.0.0.1	5.35.0	Global	INFO	Forwarding requests against /api/v1/nlsearch/* to 127.0.0.1:4953
39	20210625T130847.336-0400	127.0.0.1	5.35.0	Global	INFO	Forwarding requests against /api/v1/sentences/* to 127.0.0.1:9055
40	20210625T130847.336-0400	127.0.0.1	5.35.0	Global	INFO	Forwarding requests against /api/v1/narrative/* to 127.0.0.1:9055
41	20210625T130847.336-0400	127.0.0.1	5.35.0	Global	INFO	Forwarding requests against /api/v1/nl/query/* to 127.0.0.1:9055
42	20210625T130847.337-0400	127.0.0.1	5.35.0	Global	INFO	Forwarding requests against /api/odag/* to 127.0.0.1:9098
43	20210625T130847.337-0400	127.0.0.1	5.35.0	Global	INFO	Forwarding requests against /api/precedent/* to 127.0.0.1:9054
44	20210625T130847.337-0400	127.0.0.1	5.35.0	Global	INFO	Forwarding requests against /api/qmr/* to 127.0.0.1:9082
45	20210625T130847.337-0400	127.0.0.1	5.35.0	Global	INFO	Forwarding requests against /api/notifier/* to 127.0.0.1:9081
46	20210625T130847.338-0400	127.0.0.1	5.35.0	Global	INFO	Forwarding requests against /api/wes/* to 127.0.0.1:9034
47	20210625T130847.382-0400	127.0.0.1	5.35.0	Global	INFO	Listening to additional desktop port 9070
48	20210625T130847.383-0400	127.0.0.1	5.35.0	Global	INFO	Listening on 127.0.0.1:4848
49	20210625T130853.200-0400	127.0.0.1	5.35.0	Global	INFO	Proxying websocket: /app/engineData?reloadUri= to http://127.0.0.1:9076/
50	20210625T130853.356-0400	127.0.0.1	5.35.0	Global	INFO	Proxying websocket: /app/engineData?reloadUri= to http://127.0.0.1:9076/
51	20210625T130922.217-0400	127.0.0.1	5.35.0	Global	INFO	Proxying websocket: /app/engineData?reloadUri= to http://127.0.0.1:9076/
52	20210625T130924.244-0400	127.0.0.1	5.35.0	Global	INFO	Proxying websocket: /app/C%3A%5CUsers%5Cleninne.pirovano%5COneDrive%20-%20SCHEFFER%5CDocumentos%5CQlik%5CSense%5CApps%5CQtde%20de%20estoque%20atual%20por%20Familia.qvf?reloadUri=http%3A%2F%2Flocalhost%3A4848%2Fsense%2Fapp%2FC%253A%255CUsers%255Cleninne.pirovano%255COneDrive%2520-%2520SCHEFFER%255CDocumentos%255CQlik%255CSense%255CApps%255CQtde%2520de%2520estoque%2520atual%2520por%2520Familia.qvf%2Ffeature%2Fdesktop_authentication to http://127.0.0.1:9076/
53	20210625T130925.723-0400	127.0.0.1	5.35.0	Global	INFO	Proxying websocket: /dataprepservice/app/C%3A%5CUsers%5Cleninne.pirovano%5COneDrive%20-%20SCHEFFER%5CDocumentos%5CQlik%5CSense%5CApps%5CQtde%20de%20estoque%20atual%20por%20Familia.qvf?reloadUri=http%3A%2F%2Flocalhost%3A4848%2Fsense%2Fapp%2FC%253A%255CUsers%255Cleninne.pirovano%255COneDrive%2520-%2520SCHEFFER%255CDocumentos%255CQlik%255CSense%255CApps%255CQtde%2520de%2520estoque%2520atual%2520por%2520Familia.qvf%2Ffeature%2Fdesktop_authentication to http://127.0.0.1:9072/
54	20210625T130952.330-0400	127.0.0.1	5.35.0	Global	INFO	Proxying websocket: /app/engineData?reloadUri= to http://127.0.0.1:9076/
55	20210625T132459.039-0400	127.0.0.1	5.35.0	Global	INFO	Proxying websocket: /app/engineData?reloadUri= to http://127.0.0.1:9076/
56	20210625T134929.574-0400	127.0.0.1	5.35.0	Global	INFO	Proxying websocket: /app/engineData?reloadUri= to http://127.0.0.1:9076/
57	20210625T135532.149-0400	127.0.0.1	5.35.0	Global	INFO	Proxying websocket: /app/engineData?reloadUri= to http://127.0.0.1:9076/
58	20210625T135547.933-0400	127.0.0.1	5.35.0	Global	INFO	Proxying websocket: /app/engineData?reloadUri= to http://127.0.0.1:9076/
59	20210625T135547.962-0400	127.0.0.1	5.35.0	Global	INFO	Proxying websocket: /app/engineData?reloadUri= to http://127.0.0.1:9076/
60	20210625T135551.058-0400	127.0.0.1	5.35.0	Global	INFO	Proxying websocket: /app/C%3A%5CUsers%5Cleninne.pirovano%5COneDrive%20-%20SCHEFFER%5CDocumentos%5CQlik%5CSense%5CApps%5CBusiness%20performance.qvf?reloadUri=http%3A%2F%2Flocalhost%3A4848%2Fsense%2Fapp%2FC%253A%255CUsers%255Cleninne.pirovano%255COneDrive%2520-%2520SCHEFFER%255CDocumentos%255CQlik%255CSense%255CApps%255CBusiness%2520performance.qvf%2Ffeature%2Fdesktop_authentication to http://127.0.0.1:9076/
61	20210625T135551.771-0400	127.0.0.1	5.35.0	Global	INFO	Proxying websocket: /dataprepservice/app/C%3A%5CUsers%5Cleninne.pirovano%5COneDrive%20-%20SCHEFFER%5CDocumentos%5CQlik%5CSense%5CApps%5CBusiness%20performance.qvf?reloadUri=http%3A%2F%2Flocalhost%3A4848%2Fsense%2Fapp%2FC%253A%255CUsers%255Cleninne.pirovano%255COneDrive%2520-%2520SCHEFFER%255CDocumentos%255CQlik%255CSense%255CApps%255CBusiness%2520performance.qvf%2Ffeature%2Fdesktop_authentication to http://127.0.0.1:9072/
